Kanji,Reading,Meaning,Japanese Example,English Example
綱,つな,rope,綱を引くのが得意だ。,I am good at pulling ropes.
繋がり,つながり,"connection, link, relationship",人との繋がりを大切にする。,I value my connections with people.
繋がる,つながる,"to be tied together, to be connected to, to be linked to",心と心が繋がった瞬間だ。,It was the moment our hearts connected.
粒,つぶ,grain,一粒の米から始まる。,It all starts with a single grain of rice.
潰す,つぶす,"to smash, to waste",虫を潰さないでくれ。,Please don't smash the bug.
潰れる,つぶれる,"to be smashed, to go bankrupt",経済的に潰れかけている。,It is on the verge of going bankrupt.
つまずく,つまずく,"to stumble, to trip",暗闇で足をつまずいた。,I stumbled over something in the darkness.
躓く,つまずく,"to trip (over), to stumble",過去の過ちに躓くことはある。,It's possible to stumble over past mistakes.
詰まる,つまる,"to be blocked, to be packed",排水溝が詰まっている。,The drain is blocked.
積む,つむ,"to pile up, to stack",荷物を積む準備をする。,Prepare to load the luggage.
爪,つめ,fingernail or toenail,爪が割れている。,My nail is broken.
艶,つや,"gloss, glaze",その絵は艶やかな色合いだ。,The painting has a glossy color scheme.
強気,つよき,"firm, strong",強気な発言をした。,He made a strong statement.
釣り合う,つりあう,"to balance, to be in harmony, to suit",二つの意見が釣り合っている。,The two opinions are in balance.
吊る,つる,to hang,服をハンガーに吊るした。,I hung the clothes on the hanger.
吊す,つるす,to hang,幟を杭に吊す。,Hang a flag on the pole.
テーマ,テーマ,"theme, project, topic (GER: Thema)",今日の会議のテーマは環境問題だ。,The theme of today's meeting is environmental issues.
手洗い,てあらい,"restroom, lavatory",手洗い場に行って手を洗った。,I went to the restroom and washed my hands.
低～,てい～,low ~,その山は低くて登りやすい。,The mountain is low and easy to climb.
定員,ていいん,"fixed number of regular personnel, capacity (e.g., of boat)",このバスの定員は50人だ。,The capacity of this bus is 50 people.
定価,ていか,established price,この商品の定価は1000円だ。,The established price of this product is 1000 yen.
低下,ていか,"fall, decline",株価が低下している。,Stock prices are declining.
定期券,ていきけん,"commuter pass, season ticket",電車の定期券を買う。,Buy a commuter pass for the train.
定休日,ていきゅうび,regular holiday,毎週水曜日が定休日だ。,Wednesday is the regular holiday every week.
停止,ていし,"suspension, interruption, stoppage",機械の停止ボタンを押す。,Press the machine's stop button.
停車,ていしゃ,"stopping (e.g., train)",列車が駅で停車した。,The train stopped at the station.
停電,ていでん,"power outage, electricity outage, blackout",停電の影響で交通機関が乱れた。,Transportation was disrupted due to the power outage.
出入り,でいり,"in and out, coming and going",出入り口はどこですか？,Where is the entrance and exit?
出入口,でいりぐち,exit and entrance,駅には出入口がたくさんあります。,There are many exits and entrances at the station.
出入り口,でいりぐち,exit and entrance,改札の外に出入り口があります。,There is an exit and entrance outside the ticket gate.
手入れ,ていれ,"repairs, maintenance",庭の手入れをする。,To do maintenance of the garden.
出来上がり,できあがり,"be finished, ready",料理が出来上がりました。,The food is ready.
出来上がる,できあがる,"to be finished, to be ready",プロジェクトが出来上がる前に報告が必要だ。,A report is needed before the project is completed.
的確,てきかく,"precise, accurate",的確なアドバイスをもらった。,I received precise advice.
適確,てきかく,"precise, accurate",その判断は適確だと思う。,I think that decision is accurate.
手首,てくび,wrist,手首を怪我した。,Injured my wrist.
凸凹,でこぼこ,"unevenness, roughness, ruggedness",路面が凸凹していて、運転しにくい。,The road surface is rough and makes it difficult to drive.
手頃,てごろ,"moderate, handy",手頃な価格で買えた。,I bought it at a moderate price.
手ごろ,てごろ,"handy, convenient suitable, reasoanble, moderate",手ごろなサイズのバッグを探している。,Looking for a hand size bag.
弟子,でし,"pupil, disciple, apprentice",師匠の弟子として修行している。,Training as a disciple of the master.
でたらめ,でたらめ,"irresponsible utterance, nonsense; random",でたらめな情報は信用できない。,Cannot trust random information.
手帳,てちょう,notebook,手帳にメモをとる。,Take notes in a notebook.
鉄橋,てっきょう,iron bridge,鉄橋を渡る。,Crossing an iron bridge.
手続き,てつづき,"procedure, (legal) process, formalities",手続きが完了しました。,The procedure is completed.
鉄砲,てっぽう,gun,昔の鉄砲は重かった。,Old guns were heavy.
テニスコート,テニスコート,tennis court,テニスコートで試合が行われている。,A match is being held at the tennis court.
手拭い,てぬぐい,(hand) towel,手拭いで顔を拭く。,Wipe your face with a (hand) towel.
手前,てまえ,"before, this side",手前の建物が新しく建てられました。,The building in front has been newly built.
出迎え,でむかえ,"meeting, reception",友達を出迎えに空港へ行く。,Go to the airport to meet a friend.
出迎える,でむかえる,"to meet, to greet",客を笑顔で出迎える。,Welcome guests with a smile.
照らす,てらす,"to shine on, to illuminate",月が部屋を照らしている。,The moon is shining into the room.
照る,てる,to shine,太陽が眩しく照っていた。,The sun was shining brightly.
展開,てんかい,"develop, expansion (opposite of compression)",計画の展開が順調に進んでいる。,The development of the plan is progressing smoothly.
伝記,でんき,"biography, life story",彼の伝記を読んでいる。,Reading his biography.
電球,でんきゅう,light bulb,電球が切れている。,The light bulb is broken.
点数,てんすう,"marks, points, score",試験の点数は合格点を超えた。,The test score exceeded the passing mark.
伝染,でんせん,contagion,感染の伝染が心配されている。,Concerns about the spread of infection.
電池,でんち,battery,リモコンの電池を交換する。,Replace the battery in the remote control.
電柱,でんちゅう,"telephone pole, telegraph pole, light pole",電柱に鳥が止まっている。,A bird is perched on the telephone pole.
点々,てんてん,"here and there, little by little",テーブルに水滴が点々とついている。,Water droplets are scattered on the table.
転々,てんてん,from one to another,働き先が転々と変わる。,Changing jobs frequently.
天皇,てんのう,Emperor of Japan,天皇の誕生日は祝日だ。,The Emperor's birthday is a holiday.
電波,でんぱ,electro-magnetic wave,携帯電話の電波が悪い。,The mobile phone reception is poor.
テンポ,テンポ,tempo,音楽のテンポを合わせる。,Match the tempo of the music.
